Image Name,Ground Truth,Predicted,Confidence Score
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_30_page_1.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_51_47_2086)_495_0.png,PI,PI,0.9991782307624817
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_345_8.png,PO,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_166_page_0.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_208_0.png,PO,PO,0.999984622001648
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_282_1.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_53_01_7838)_501_0.png,PI,PI,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_265_0.png,PO,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_162_page_1.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_59_page_3.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_178_page_2.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_51_40_2579)_491_0.png,PI,PI,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_140_page_3.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_182_page_1.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_203_0.png,PO,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_96_page_3.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_223_1.png,PO,OTHERS,0.999910831451416
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_329_4.png,PO,PO,0.9998842477798462
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_307_0.png,PO,PO,0.8599691987037659
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_167_page_3.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_340_0.png,PO,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_288_page_1.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_70_page_1.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_236_0.png,PO,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_271_0.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_284_page_7.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_305_1.png,PO,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_227_0.png,PO,PO,0.9999954700469971
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_37_page_3.png,OTHERS,OTHERS,0.9999998807907104
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_54_03_3279)_517_0.png,PI,OTHERS,0.9062443971633911
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_52_06_4463)_496_0.png,PI,PI,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_269_11.png,PO,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_344_0.png,PO,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_329_5.png,PO,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_229_1.png,PO,OTHERS,0.9941946864128113
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_325_4.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_96_page_1.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_245_1.png,PO,OTHERS,0.9999932050704956
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_292_0.png,PO,OTHERS,0.999950647354126
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_329_3.png,PO,PO,0.9888226985931396
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_251_1.png,PO,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_280_0.png,PO,OTHERS,0.9998575448989868
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_334_5.png,PO,OTHERS,0.9999902248382568
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_239_0.png,PO,OTHERS,0.9798737168312073
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_33_page_1.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_141_page_1.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_77_page_3.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_329_1.png,PO,PO,0.9999977350234985
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_345_16.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_240_3.png,PO,PO,0.938552737236023
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_220_page_3.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_32_page_0.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_260_page_2.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_323_0.png,PO,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_240_0.png,PO,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_255_page_1.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice_8_0.png,PI,PI,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_142_page_3.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_269_6.png,PO,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_276_page_6.png,OTHERS,OTHERS,0.9999996423721313
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_58_page_3.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_300_0.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_52_page_10.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_149_page_9.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_276_page_3.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_240_2.png,PO,OTHERS,0.9997933506965637
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_273_page_3.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice_22_1.png,PI,PI,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_269_2.png,PO,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_288_0.png,PO,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_51_25_9844)_494_0.png,PI,PI,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_149_page_6.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice_19_2.png,PI,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_51_32_1661)_490_0.png,PI,PI,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_338_0.png,PO,PO,0.9983737468719482
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_269_12.png,PO,OTHERS,0.7856156826019287
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_284_page_2.png,OTHERS,OTHERS,0.9979562759399414
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_53_18_2898)_502_0.png,PI,PI,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_246_1.png,PO,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_167_page_1.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_269_4.png,PO,PO,0.9999877214431763
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_58_page_1.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_201_0.png,PO,PO,0.9999990463256836
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_227_1.png,PO,OTHERS,0.9999998807907104
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_339_0.png,PO,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_219_1.png,PO,OTHERS,0.9998546838760376
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_221_page_2.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_297_0.png,PO,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_269_3.png,PO,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_325_1.png,PO,OTHERS,0.9944508075714111
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_55_32_9751)_519_0.png,PI,OTHERS,0.9996229410171509
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_52_39_0207)_499_0.png,PI,PI,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_276_page_7.png,OTHERS,OTHERS,1.0
