Image Name,Ground Truth,Predicted,Confidence Score
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_96_page_5.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_51_47_2086)_495_0.png,PI,PI,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_246_page_11.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_57_page_5.png,OTHERS,OTHERS,0.9999998807907104
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_348_0.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_325_4.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_256_0.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_106_page_3.png,OTHERS,OTHERS,0.9999996423721313
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_221_page_2.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_239_0.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_208_0.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_37_page_3.png,OTHERS,OTHERS,0.999834418296814
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_340_0.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_288_0.png,PO,PO,0.9999991655349731
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_253_0.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_54_30_1695)_505_0.png,PI,PI,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_329_1.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice_3_0.png,PI,PI,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_307_0.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_262_0.png,PO,PO,0.965919017791748
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice_23_0.png,PI,PI,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_153_page_1.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_96_page_1.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_149_page_6.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_346_1.png,PO,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_50_page_1.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_269_6.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_159_page_0.png,OTHERS,OTHERS,0.9734544157981873
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_284_page_7.png,OTHERS,PO,0.9754608273506165
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_160_page_4.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_269_4.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice_31_0.png,PI,PI,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_269_15.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_217_page_0.png,OTHERS,PI,0.9999998807907104
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_89_page_8.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_96_page_3.png,OTHERS,OTHERS,0.9995163679122925
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice_13_0.png,PI,PI,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_117_page_1.png,OTHERS,OTHERS,0.9368122816085815
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_178_page_2.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_52_page_7.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_70_page_1.png,OTHERS,OTHERS,0.9999678134918213
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_315_1.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_203_0.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_252_0.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_182_page_1.png,OTHERS,PO,0.5411074161529541
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_77_page_3.png,OTHERS,OTHERS,0.9999994039535522
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_251_1.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_269_12.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_201_page_1.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_271_0.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_04_17_14_00_41_9003)_303_0.png,PI,OTHERS,0.9998329877853394
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_220_page_3.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_289_0.png,PO,PO,0.9999991655349731
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_220_page_1.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_345_16.png,PO,PO,0.6352507472038269
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_206_0.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_345_0.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice_27_0.png,PI,PI,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_325_1.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_345_8.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_318_0.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_38_page_1.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_246_0.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_323_0.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_329_5.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_52_page_10.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_276_page_6.png,OTHERS,OTHERS,0.945880115032196
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_234_1.png,PO,PO,0.99989914894104
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_205_0.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_296_1.png,PO,OTHERS,0.9872328042984009
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_116_page_0.png,OTHERS,PO,0.9999998807907104
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_267_page_1.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_269_1.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_218_1.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_251_2.png,PO,OTHERS,0.929138720035553
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_296_0.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice_8_0.png,PI,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_240_2.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_346_0.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_263_1.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_160_page_5.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_66_page_1.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_52_page_13.png,OTHERS,OTHERS,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_140_page_3.png,OTHERS,OTHERS,0.9999983310699463
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_59_page_1.png,OTHERS,PO,0.999993085861206
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_329_4.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_52_45_9323)_546_0.png,PI,PI,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_269_9.png,PO,PO,1.0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_300_0.png,PO,PO,1.0
